,pressure,fO2,wS_melt,wH2O_melt,wCO2_melt,XS_melt,phi_H2O,XS_fluid,XH2O_fluid,XCO2_fluid,XSO2_fluid,XH2S_fluid,phi_H2S,phi_SO2,wS_fluid,melt_fraction,vapor_fraction,crystal_fraction,DS_bulk,kd_combined_wt,kd_combined_molar,kd_RxnI,kd_RxnIa,kd_RxnII,SO2/ST,S6+/ST,water_fugacity,SO2_fugacity,H2S_fugacity,electron_balance,sulfate_m,sulfide_m,SO2_f,H2S_f,ferric,ferrous,ferric_ratio,FeOT,Fe_cr,ferric_cr,ferrous_cr,FMQ,SCSS,SCAS,fH2,accXS_fluid,accXH2O_fluid,accXCO2_fluid,accXSO2_fluid,accXH2S_fluid,accmelt_fraction,accvapor_fraction,acccrystal_fraction,accCO2_S,d34s_melt,d34s_fluid,accd34s_fluid,alpha,SCSS_S6+,sulfide_frac,dFMQ
470,342.3278769,-6.694044516,2019.057209,0.657480468,2426.683225,0.003308077,1.048607479,0.157842259,0.031654231,0.81063233,0.157597023,0.000245236,1.999016872,2.094553405,10.92173629,0.995605208,0.004394792,0,54.07393018,54.07393018,47.69749761,0.456020118,0,47.73392426,0.998446321,0.999229521,113.6284255,1130.008508,1.678198825,0.055998278,0.00626426,4.83E-06,0.001494595,2.33E-06,0.025511319,0.052953756,0.325129605,5.662128713,0,0,0,-8.634812975,976.1358481,4143.020533,0.164506191,0.157842259,0.031654231,0.81063233,0.157597023,0.000245236,0.995605208,0.004394792,0,5.135711663,1.423441012,-0.815404426,-0.815404426,-2.238845438,4146.215107,0,1.940768459
471,341.859663,-6.693964452,2018.335351,0.657470291,2422.226916,0.003306917,1.048344436,0.157863404,0.031692774,0.810572497,0.157618278,0.000245126,1.996503673,2.092118894,10.92333665,0.995599157,0.004400843,0,54.10117456,54.10117456,47.72059558,0.456864643,0,47.7570273,0.998447227,0.999229776,113.5826796,1127.303354,1.673044621,0.055998278,0.006261984,4.83E-06,0.001496873,2.33E-06,0.025515389,0.052949209,0.325183459,5.662128713,0,0,0,-8.635174873,976.2733749,4143.014331,0.164424805,0.157863404,0.031692774,0.810572497,0.157618278,0.000245126,0.995599157,0.004400843,0,5.134644751,1.424089887,-0.814754641,-0.814754641,-2.238844528,4146.20784,0,1.941210421
472,341.3914492,-6.693884025,2017.612949,0.65746008,2417.773435,0.003305757,1.048081843,0.157884713,0.03173142,0.810512396,0.157639697,0.000245016,1.993993584,2.08968731,10.92494831,0.995593107,0.004406893,0,54.12850895,54.12850895,47.74377264,0.457711724,0,47.78020942,0.998448133,0.999230033,113.5369826,1124.603774,1.667903263,0.055998278,0.006259707,4.82E-06,0.001499154,2.33E-06,0.025519463,0.052944658,0.325237357,5.662128713,0,0,0,-8.635536771,976.410966,4143.008106,0.164343435,0.157884713,0.03173142,0.810512396,0.157639697,0.000245016,0.995593107,0.004406893,0,5.133571065,1.424739252,-0.814104369,-0.814104369,-2.238843621,4146.200546,0,1.941652747
473,340.9232354,-6.693803231,2016.889998,0.657449832,2413.322779,0.003304596,1.047819699,0.157906188,0.03177017,0.810452024,0.157661282,0.000244906,1.991486604,2.087258651,10.92657129,0.995587059,0.004412941,0,54.1559336,54.1559336,47.767029,0.458561371,0,47.80347084,0.998449041,0.99923029,113.4913345,1121.909754,1.662774708,0.055998278,0.006257427,4.82E-06,0.001501436,2.33E-06,0.025523541,0.052940104,0.325291298,5.662128713,0,0,0,-8.635898669,976.5486218,4143.00186,0.16426208,0.157906188,0.03177017,0.810452024,0.157661282,0.000244906,0.995587059,0.004412941,0,5.132490604,1.42538911,-0.813453609,-0.813453609,-2.238842719,4146.193225,0,1.942095438
474,340.4550216,-6.69372207,2016.166496,0.657439548,2408.874951,0.003303433,1.047558005,0.157927827,0.031809024,0.810391383,0.157683031,0.000244796,1.988982727,2.084832914,10.92820559,0.995581011,0.004418989,0,54.18344879,54.18344879,47.79036488,0.459413595,0,47.82681175,0.99844995,0.999230549,113.4457352,1119.221278,1.657658913,0.055998278,0.006255146,4.82E-06,0.001503719,2.33E-06,0.025527622,0.052935546,0.325345283,5.662128713,0,0,0,-8.636260567,976.6863424,4142.995592,0.16418074,0.157927827,0.031809024,0.810391383,0.157683031,0.000244796,0.995581011,0.004418989,0,5.131403368,1.426039464,-0.812802356,-0.812802356,-2.23884182,4146.185878,0,1.942538498
475,339.9868077,-6.693640537,2015.442438,0.657429229,2404.42995,0.00330227,1.047296761,0.157949631,0.031847983,0.810330471,0.157704945,0.000244686,1.986481952,2.082410094,10.92985123,0.995574966,0.004425034,0,54.21105476,54.21105476,47.81378048,0.460268405,0,47.85023239,0.998450859,0.99923081,113.4001848,1116.538333,1.652555835,0.055998278,0.006252863,4.81E-06,0.001506005,2.34E-06,0.025531706,0.052930986,0.325399311,5.662128713,0,0,0,-8.636622465,976.8241282,4142.989303,0.164099414,0.157949631,0.031847983,0.810330471,0.157704945,0.000244686,0.995574966,0.004425034,0,5.130309355,1.426690318,-0.812150609,-0.812150609,-2.238840926,4146.178504,0,1.942981928
476,339.5185939,-6.693558631,2014.717823,0.657418873,2399.987776,0.003301106,1.047035967,0.157971601,0.031887047,0.810269289,0.157727025,0.000244576,1.983984274,2.079990188,10.93150821,0.995568922,0.004431078,0,54.23875178,54.23875178,47.83727603,0.461125815,0,47.87373297,0.99845177,0.999231071,113.3546832,1113.860904,1.647465433,0.055998278,0.006250579,4.81E-06,0.001508292,2.34E-06,0.025535793,0.052926422,0.325453384,5.662128713,0,0,0,-8.636984363,976.9619794,4142.982991,0.164018102,0.157971601,0.031887047,0.810269289,0.157727025,0.000244576,0.995568922,0.004431078,0,5.129208565,1.427341673,-0.811498363,-0.811498363,-2.238840036,4146.171102,0,1.943425732
477,339.0503801,-6.693476349,2013.992647,0.657408481,2395.54843,0.003299941,1.046775624,0.157993736,0.031926216,0.810207834,0.157749269,0.000244467,1.98148969,2.077573193,10.93317656,0.995562879,0.004437121,0,54.26654011,54.26654011,47.86085175,0.461985833,0,47.8973137,0.998452681,0.999231334,113.3092304,1111.188977,1.642387663,0.055998278,0.006248293,4.81E-06,0.001510581,2.34E-06,0.025539885,0.052921854,0.325507502,5.662128713,0,0,0,-8.637346261,977.0998963,4142.976657,0.163936804,0.157993736,0.031926216,0.810207834,0.157749269,0.000244467,0.995562879,0.004437121,0,5.128100996,1.427993534,-0.810845617,-0.810845617,-2.238839151,4146.163674,0,1.943869912
478,338.5821663,-6.693393689,2013.266905,0.657398053,2391.111912,0.003298775,1.046515732,0.158016036,0.031965492,0.810146108,0.157771679,0.000244357,1.978998197,2.075159105,10.93485627,0.995556837,0.004443163,0,54.29442002,54.29442002,47.88450786,0.462848472,0,47.92097481,0.998453594,0.999231597,113.2638263,1108.522538,1.637322485,0.055998278,0.006246005,4.80E-06,0.001512871,2.34E-06,0.025543979,0.052917283,0.325561664,5.662128713,0,0,0,-8.637708159,977.2378792,4142.9703,0.163855518,0.158016036,0.031965492,0.810146108,0.157771679,0.000244357,0.995556837,0.004443163,0,5.126986648,1.428645902,-0.810192367,-0.810192367,-2.238838269,4146.156218,0,1.944314471
479,338.1139525,-6.693310647,2012.540595,0.657387588,2386.678223,0.003297608,1.046256291,0.158038502,0.032004873,0.810084109,0.157794255,0.000244247,1.976509791,2.072747921,10.93654736,0.995550797,0.004449203,0,54.32239177,54.32239177,47.90824457,0.463713743,0,47.94471651,0.998454507,0.999231862,113.2184709,1105.861574,1.632269856,0.055998278,0.006243715,4.80E-06,0.001515163,2.35E-06,0.025548077,0.052912709,0.325615871,5.662128713,0,0,0,-8.638070057,977.3759284,4142.963922,0.163774246,0.158038502,0.032004873,0.810084109,0.157794255,0.000244247,0.995550797,0.004449203,0,5.125865519,1.429298782,-0.809538609,-0.809538609,-2.238837392,4146.148734,0,1.94475941
480,337.6457386,-6.693227223,2011.813714,0.657377086,2382.247362,0.00329644,1.045997301,0.158061134,0.032044361,0.810021837,0.157816996,0.000244138,1.974024468,2.070339637,10.93824983,0.995544759,0.004455241,0,54.35045563,54.35045563,47.93206211,0.464581656,0,47.96853903,0.998455422,0.999232129,113.1731642,1103.206069,1.627229734,0.055998278,0.006241424,4.80E-06,0.001517457,2.35E-06,0.025552179,0.052908132,0.325670124,5.662128713,0,0,0,-8.638431956,977.514044,4142.957521,0.163692985,0.158061134,0.032044361,0.810021837,0.157816996,0.000244138,0.995544759,0.004455241,0,5.124737609,1.429952176,-0.808884342,-0.808884342,-2.238836519,4146.141223,0,1.945204733
481,337.1775248,-6.693143412,2011.086258,0.657366548,2377.819331,0.003295271,1.045738763,0.158083931,0.032083957,0.809959291,0.157839903,0.000244028,1.971542227,2.067934251,10.93996371,0.995538722,0.004461278,0,54.37861187,54.37861187,47.9559607,0.465452223,0,47.9924426,0.998456337,0.999232396,113.1279062,1100.556009,1.622202078,0.055998278,0.006239131,4.79E-06,0.001519753,2.35E-06,0.025556284,0.052903551,0.325724422,5.662128713,0,0,0,-8.638793854,977.6522265,4142.951097,0.163611737,0.158083931,0.032083957,0.809959291,0.157839903,0.000244028,0.995538722,0.004461278,0,5.123602916,1.430606088,-0.808229562,-0.808229562,-2.23883565,4146.133685,0,1.945650442
482,336.709311,-6.693059213,2010.358224,0.657355972,2373.394128,0.003294101,1.045480677,0.158106895,0.03212366,0.80989647,0.157862976,0.000243919,1.969063062,2.065531757,10.941689,0.995532686,0.004467314,0,54.40686076,54.40686076,47.97994057,0.466325455,0,48.01642742,0.998457253,0.999232665,113.0826968,1097.911382,1.617186847,0.055998278,0.006236836,4.79E-06,0.001522051,2.35E-06,0.025560393,0.052898966,0.325778766,5.662128713,0,0,0,-8.639155752,977.7904761,4142.944651,0.163530499,0.158106895,0.03212366,0.80989647,0.157862976,0.000243919,0.995532686,0.004467314,0,5.122461439,1.431260519,-0.807574266,-0.807574266,-2.238834785,4146.126119,0,1.946096539
483,336.2410972,-6.692974623,2009.629608,0.657345359,2368.971755,0.00329293,1.045223043,0.158130024,0.032163471,0.809833375,0.157886214,0.00024381,1.966586971,2.063132154,10.94342572,0.995526651,0.004473349,0,54.43520257,54.43520257,48.00400195,0.467201364,0,48.04049375,0.998458171,0.999232935,113.037536,1095.272172,1.612184,0.055998278,0.00623454,4.79E-06,0.00152435,2.35E-06,0.025564506,0.052894378,0.325833156,5.662128713,0,0,0,-8.63951765,977.928793,4142.938183,0.163449273,0.158130024,0.032163471,0.809833375,0.157886214,0.00024381,0.995526651,0.004473349,0,5.121313177,1.431915474,-0.806918451,-0.806918451,-2.238833925,4146.118524,0,1.946543027
484,335.7728833,-6.692889639,2008.900407,0.657334709,2364.552212,0.003291758,1.044965861,0.158153319,0.032203391,0.809770004,0.157909619,0.0002437,1.96411395,2.060735438,10.94517386,0.995520618,0.004479382,0,54.46363758,54.46363758,48.02814505,0.468079961,0,48.06464179,0.998459089,0.999233207,112.9924238,1092.638367,1.607193497,0.055998278,0.006232242,4.78E-06,0.001526651,2.36E-06,0.025568622,0.052889786,0.325887592,5.662128713,0,0,0,-8.639879548,978.0671776,4142.931691,0.163368057,0.158153319,0.032203391,0.809770004,0.157909619,0.0002437,0.995520618,0.004479382,0,5.120158129,1.432570955,-0.806262114,-0.806262114,-2.238833069,4146.110902,0,1.946989908
485,335.3046695,-6.69280426,2008.170618,0.657324021,2360.135498,0.003290585,1.044709132,0.158176781,0.032243419,0.809706358,0.15793319,0.000243591,1.961643996,2.058341605,10.94693346,0.995514586,0.004485414,0,54.49216606,54.49216606,48.05237012,0.468961257,0,48.08887178,0.998460008,0.999233479,112.94736,1090.009951,1.602215295,0.055998278,0.006229941,4.78E-06,0.001528954,2.36E-06,0.025572741,0.052885191,0.325942075,5.662128713,0,0,0,-8.640241446,978.2056301,4142.925177,0.163286851,0.158176781,0.032243419,0.809706358,0.15793319,0.000243591,0.995514586,0.004485414,0,5.118996294,1.433226965,-0.805605251,-0.805605251,-2.238832217,4146.103251,0,1.947437186
486,334.8364557,-6.692718481,2007.440236,0.657313296,2355.721615,0.003289412,1.044452856,0.15820041,0.032283557,0.809642434,0.157956928,0.000243482,1.959177105,2.055950652,10.94870451,0.995508556,0.004491444,0,54.52078829,54.52078829,48.07667738,0.469845264,0,48.11318394,0.998460929,0.999233753,112.9023448,1087.386912,1.597249355,0.055998278,0.00622764,4.78E-06,0.001531259,2.36E-06,0.025576865,0.052880593,0.325996604,5.662128713,0,0,0,-8.640603344,978.3441508,4142.918639,0.163205654,0.15820041,0.032283557,0.809642434,0.157956928,0.000243482,0.995508556,0.004491444,0,5.11782767,1.433883509,-0.804947861,-0.804947861,-2.238831369,4146.095573,0,1.947884863
487,334.3682419,-6.692632302,2006.70926,0.657302532,2351.310563,0.003288237,1.044197033,0.158224205,0.032323805,0.809578233,0.157980832,0.000243372,1.956713275,2.053562575,10.95048703,0.995502527,0.004497473,0,54.54950454,54.54950454,48.10106706,0.470731993,0,48.13757852,0.99846185,0.999234028,112.8573781,1084.769235,1.592295637,0.055998278,0.006225336,4.77E-06,0.001533565,2.36E-06,0.025580992,0.052875991,0.326051181,5.662128713,0,0,0,-8.640965242,978.48274,4142.912079,0.163124467,0.158224205,0.032323805,0.809578233,0.157980832,0.000243372,0.995502527,0.004497473,0,5.116652256,1.434540587,-0.804289939,-0.804289939,-2.238830526,4146.087865,0,1.94833294
488,333.900028,-6.692545718,2005.977684,0.657291731,2346.902341,0.003287061,1.043941664,0.158248166,0.032364163,0.809513755,0.158004903,0.000243263,1.954252502,2.051177371,10.95228103,0.995496499,0.004503501,0,54.5783151,54.5783151,48.12553939,0.471621457,0,48.16205573,0.998462773,0.999234305,112.8124598,1082.156906,1.587354101,0.055998278,0.00622303,4.77E-06,0.001535874,2.36E-06,0.025585122,0.052871385,0.326105805,5.662128713,0,0,0,-8.64132714,978.621398,4142.905495,0.163043289,0.158248166,0.032364163,0.809513755,0.158004903,0.000243263,0.995496499,0.004503501,0,5.115470052,1.435198205,-0.803631482,-0.803631482,-2.238829687,4146.080129,0,1.948781422
489,333.4318142,-6.692458728,2005.245507,0.657280892,2342.49695,0.003285884,1.043686748,0.158272295,0.032404632,0.809448998,0.15802914,0.000243154,1.951794782,2.048795037,10.95408652,0.995490473,0.004509527,0,54.60722024,54.60722024,48.15009461,0.472513667,0,48.18661582,0.998463697,0.999234583,112.7675899,1079.549913,1.582424705,0.055998278,0.006220723,4.77E-06,0.001538184,2.37E-06,0.025589257,0.052866775,0.326160477,5.662128713,0,0,0,-8.641689038,978.760125,4142.898889,0.162962119,0.158272295,0.032404632,0.809448998,0.15802914,0.000243154,0.995490473,0.004509527,0,5.114281055,1.435856364,-0.802972488,-0.802972488,-2.238828852,4146.072365,0,1.949230309
490,332.9636004,-6.69237133,2004.512723,0.657270014,2338.09439,0.003284706,1.043432287,0.15829659,0.032445212,0.809383962,0.158053545,0.000243045,1.949340112,2.046415569,10.95590352,0.995484448,0.004515552,0,54.63622026,54.63622026,48.17473296,0.473408634,0,48.21125902,0.998464621,0.999234862,112.7227684,1076.94824,1.577507412,0.055998278,0.006218414,4.76E-06,0.001540496,2.37E-06,0.025593395,0.052862162,0.326215197,5.662128713,0,0,0,-8.642050936,978.8989214,4142.892258,0.162880956,0.15829659,0.032445212,0.809383962,0.158053545,0.000243045,0.995484448,0.004515552,0,5.113085265,1.436515068,-0.802312954,-0.802312954,-2.238828022,4146.064572,0,1.949679606
491,332.4953866,-6.692283519,2003.779331,0.657259098,2333.694662,0.003283527,1.04317828,0.158321053,0.032485904,0.809318646,0.158078116,0.000242936,1.946888488,2.044038964,10.95773203,0.995478424,0.004521576,0,54.66531544,54.66531544,48.19945467,0.474306371,0,48.23598557,0.998465547,0.999235142,112.6779953,1074.351876,1.572602181,0.055998278,0.006216103,4.76E-06,0.00154281,2.37E-06,0.025597537,0.052857546,0.326269964,5.662128713,0,0,0,-8.642412834,979.0377874,4142.885605,0.162799801,0.158321053,0.032485904,0.809318646,0.158078116,0.000242936,0.995478424,0.004521576,0,5.11188268,1.437174321,-0.801652876,-0.801652876,-2.238827196,4146.056749,0,1.950129315
492,332.0271728,-6.692195295,2003.045325,0.657248143,2329.297766,0.003282348,1.042924727,0.158345682,0.032526707,0.809253051,0.158102855,0.000242827,1.944439909,2.041665219,10.95957207,0.995472401,0.004527599,0,54.69450606,54.69450606,48.22425998,0.475206889,0,48.2607957,0.998466474,0.999235424,112.6332704,1071.760805,1.567708973,0.055998278,0.00621379,4.75E-06,0.001545125,2.37E-06,0.025601683,0.052852925,0.326324781,5.662128713,0,0,0,-8.642774732,979.1767234,4142.878928,0.162718653,0.158345682,0.032526707,0.809253051,0.158102855,0.000242827,0.995472401,0.004527599,0,5.1106733,1.437834124,-0.80099225,-0.80099225,-2.238826374,4146.048898,0,1.950579437
493,331.5589589,-6.692106654,2002.310704,0.657237149,2324.903701,0.003281167,1.042671629,0.158370479,0.032567624,0.809187174,0.158127761,0.000242718,1.941994369,2.039294329,10.96142366,0.99546638,0.00453362,0,54.72379241,54.72379241,48.24914912,0.476110201,0,48.28568965,0.998467402,0.999235707,112.5885939,1069.175015,1.562827748,0.055998278,0.006211475,4.75E-06,0.001547443,2.38E-06,0.025605832,0.052848301,0.326379646,5.662128713,0,0,0,-8.64313663,979.3157295,4142.872227,0.162637512,0.158370479,0.032567624,0.809187174,0.158127761,0.000242718,0.99546638,0.00453362,0,5.109457121,1.438494482,-0.800331075,-0.800331075,-2.238825557,4146.041017,0,1.951029977
494,331.0907451,-6.692017593,2001.575463,0.657226117,2320.512469,0.003279985,1.042418986,0.158395444,0.032608653,0.809121016,0.158152835,0.000242609,1.939551865,2.036926293,10.96328679,0.99546036,0.00453964,0,54.75317478,54.75317478,48.27412235,0.477016318,0,48.31066767,0.998468332,0.999235991,112.5439655,1066.594491,1.557958467,0.055998278,0.006209159,4.75E-06,0.001549763,2.38E-06,0.025609986,0.052843673,0.32643456,5.662128713,0,0,0,-8.643498528,979.4548062,4142.865502,0.162556376,0.158395444,0.032608653,0.809121016,0.158152835,0.000242609,0.99546036,0.00453964,0,5.108234144,1.439155398,-0.799669347,-0.799669347,-2.238824745,4146.033107,0,1.951480935
495,330.6225313,-6.69192811,2000.839598,0.657215045,2316.124069,0.003278802,1.042166799,0.158420577,0.032649796,0.809054576,0.158178076,0.0002425,1.937112396,2.034561105,10.96516149,0.995454342,0.004545658,0,54.78265346,54.78265346,48.29917989,0.477925252,0,48.33572999,0.998469262,0.999236277,112.4993854,1064.019221,1.553101093,0.055998278,0.00620684,4.74E-06,0.001552084,2.38E-06,0.025614143,0.052839042,0.326489523,5.662128713,0,0,0,-8.643860426,979.5939537,4142.858754,0.162475246,0.158420577,0.032649796,0.809054576,0.158178076,0.0002425,0.995454342,0.004545658,0,5.107004367,1.439816874,-0.799007062,-0.799007062,-2.238823936,4146.025168,0,1.951932316
496,330.1543175,-6.691838203,2000.103107,0.657203934,2311.738502,0.003277618,1.041915067,0.158445877,0.032691053,0.808987854,0.158203485,0.000242392,1.934675956,2.032198764,10.96704777,0.995448324,0.004551676,0,54.81222875,54.81222875,48.32432201,0.478837017,0,48.36087686,0.998470194,0.999236564,112.4548535,1061.449191,1.548255585,0.055998278,0.00620452,4.74E-06,0.001554408,2.38E-06,0.025618304,0.052834407,0.326544536,5.662128713,0,0,0,-8.644222324,979.7331722,4142.851982,0.162394122,0.158445877,0.032691053,0.808987854,0.158203485,0.000242392,0.995448324,0.004551676,0,5.105767788,1.440478914,-0.798344218,-0.798344218,-2.238823132,4146.017199,0,1.952384122
497,329.6861036,-6.691747868,1999.365986,0.657192783,2307.355767,0.003276433,1.041663791,0.158471345,0.032732424,0.808920848,0.158229062,0.000242283,1.932242543,2.029839265,10.96894565,0.995442308,0.004557692,0,54.84190094,54.84190094,48.34954893,0.479751624,0,48.38610853,0.998471126,0.999236853,112.4103698,1058.884388,1.543421906,0.055998278,0.006202198,4.74E-06,0.001556733,2.38E-06,0.025622469,0.052829768,0.326599598,5.662128713,0,0,0,-8.644584222,979.8724622,4142.845185,0.162313002,0.158471345,0.032732424,0.808920848,0.158229062,0.000242283,0.995442308,0.004557692,0,5.104524406,1.441141521,-0.797680811,-0.797680811,-2.238822333,4146.0092,0,1.952836354
498,329.2178898,-6.691657103,1998.62823,0.657181593,2302.975866,0.003275247,1.041412971,0.158496981,0.03277391,0.808853558,0.158254807,0.000242174,1.929812153,2.027482605,10.97085512,0.995436293,0.004563707,0,54.87167032,54.87167032,48.37486091,0.480669084,0,48.41142523,0.99847206,0.999237143,112.3659341,1056.324798,1.538600017,0.055998278,0.006199873,4.73E-06,0.00155906,2.39E-06,0.025626638,0.052825125,0.326654711,5.662128713,0,0,0,-8.64494612,980.0118238,4142.838365,0.162231886,0.158496981,0.03277391,0.808853558,0.158254807,0.000242174,0.995436293,0.004563707,0,5.10327422,1.441804699,-0.797016838,-0.797016838,-2.238821538,4146.001172,0,1.953289017
499,328.749676,-6.691565906,1997.889838,0.657170363,2298.598797,0.00327406,1.041162608,0.158522786,0.032815512,0.808785984,0.158280721,0.000242065,1.927384783,2.025128781,10.97277621,0.995430279,0.004569721,0,54.9015372,54.9015372,48.40025819,0.481589412,0,48.43682722,0.998472995,0.999237434,112.3215465,1053.770407,1.53378988,0.055998278,0.006197547,4.73E-06,0.001561389,2.39E-06,0.025630811,0.052820478,0.326709874,5.662128713,0,0,0,-8.645308018,980.1512574,4142.83152,0.162150774,0.158522786,0.032815512,0.808785984,0.158280721,0.000242065,0.995430279,0.004569721,0,5.102017228,1.44246845,-0.796352297,-0.796352297,-2.238820747,4145.993113,0,1.953742113
500,328.2814622,-6.691474273,1997.150804,0.657159094,2294.224562,0.003272871,1.040912701,0.158548759,0.032857229,0.808718124,0.158306802,0.000241956,1.92496043,2.02277779,10.97470894,0.995424267,0.004575733,0,54.93150188,54.93150188,48.42574103,0.482512619,0,48.46231475,0.998473931,0.999237727,112.277207,1051.221204,1.528991458,0.055998278,0.006195219,4.73E-06,0.001563721,2.39E-06,0.025634987,0.052815827,0.326765087,5.662128713,0,0,0,-8.645669916,980.2907632,4142.824651,0.162069666,0.158548759,0.032857229,0.808718124,0.158306802,0.000241956,0.995424267,0.004575733,0,5.100753428,1.443132778,-0.795687182,-0.795687182,-2.238819961,4145.985024,0,1.954195644
501,327.8132483,-6.691382202,1996.411125,0.657147784,2289.853161,0.003271682,1.040663252,0.1585749,0.032899063,0.808649979,0.158333053,0.000241848,1.92253909,2.020429628,10.9766533,0.995418256,0.004581744,0,54.96156465,54.96156465,48.45130967,0.483438718,0,48.48788807,0.998474869,0.999238021,112.2329156,1048.677173,1.524204711,0.055998278,0.006192889,4.72E-06,0.001566054,2.39E-06,0.025639168,0.052811173,0.326820352,5.662128713,0,0,0,-8.646031815,980.4303417,4142.817757,0.16198856,0.1585749,0.032899063,0.808649979,0.158333053,0.000241848,0.995418256,0.004581744,0,5.099482819,1.443797686,-0.795021493,-0.795021493,-2.238819179,4145.976905,0,1.954649612
502,327.3450345,-6.691289691,1995.670799,0.657136433,2285.484594,0.003270492,1.04041426,0.15860121,0.032941013,0.808581547,0.158359472,0.000241739,1.920120761,2.018084291,10.97860932,0.995412246,0.004587754,0,54.99172583,54.99172583,48.47696437,0.484367721,0,48.51354742,0.998475808,0.999238316,112.1886721,1046.138303,1.519429603,0.055998278,0.006190557,4.72E-06,0.001568389,2.39E-06,0.025643353,0.052806514,0.326875667,5.662128713,0,0,0,-8.646393713,980.569993,4142.810839,0.161907457,0.15860121,0.032941013,0.808581547,0.158359472,0.000241739,0.995412246,0.004587754,0,5.0982054,1.444463178,-0.794355224,-0.794355224,-2.238818402,4145.968756,0,1.955104022
503,326.8768207,-6.691196736,1994.92982,0.657125043,2281.118861,0.0032693,1.040165725,0.158627689,0.032983081,0.808512828,0.158386059,0.00024163,1.917705438,2.015741777,10.98057702,0.995406237,0.004593763,0,55.02198571,55.02198571,48.50270538,0.485299641,0,48.53929306,0.998476748,0.999238613,112.1444765,1043.604579,1.514666096,0.055998278,0.006188223,4.72E-06,0.001570726,2.40E-06,0.025647541,0.052801852,0.326931035,5.662128713,0,0,0,-8.646755611,980.7097175,4142.803896,0.161826356,0.158627689,0.032983081,0.808512828,0.158386059,0.00024163,0.995406237,0.004593763,0,5.096921169,1.445129255,-0.793688374,-0.793688374,-2.238817629,4145.960576,0,1.955558875
504,326.4086069,-6.691103335,1994.188186,0.657113611,2276.755962,0.003268108,1.039917648,0.158654338,0.033025267,0.808443822,0.158412816,0.000241521,1.915293119,2.013402083,10.98255639,0.995400229,0.004599771,0,55.0523446,55.0523446,48.52853296,0.486234491,0,48.56512525,0.998477689,0.999238911,112.1003289,1041.075989,1.509914152,0.055998278,0.006185887,4.71E-06,0.001573065,2.40E-06,0.025651734,0.052797186,0.326986453,5.662128713,0,0,0,-8.647117509,980.8495155,4142.796928,0.161745256,0.158654338,0.033025267,0.808443822,0.158412816,0.000241521,0.995400229,0.004599771,0,5.095630124,1.445795923,-0.793020938,-0.793020938,-2.238816861,4145.952365,0,1.956014174
505,325.9403931,-6.691009485,1993.445893,0.657102139,2272.395897,0.003266914,1.03967003,0.158681155,0.033067571,0.808374527,0.158439742,0.000241413,1.9128838,2.011065204,10.98454746,0.995394223,0.004605777,0,55.08280281,55.08280281,48.55444736,0.487172283,0,48.59104425,0.998478631,0.999239211,112.0562291,1038.55252,1.505173736,0.055998278,0.006183549,4.71E-06,0.001575407,2.40E-06,0.025655931,0.052792516,0.327041924,5.662128713,0,0,0,-8.647479407,980.9893872,4142.789936,0.161664158,0.158681155,0.033067571,0.808374527,0.158439742,0.000241413,0.995394223,0.004605777,0,5.094332264,1.446463184,-0.792352913,-0.792352913,-2.238816097,4145.944124,0,1.956469922
506,325.4721792,-6.690915184,1992.702937,0.657090626,2268.038667,0.003265719,1.039422869,0.158708141,0.033109994,0.808304943,0.158466838,0.000241304,1.910477478,2.008731138,10.98655024,0.995388217,0.004611783,0,55.11336065,55.11336065,48.58044884,0.488113031,0,48.6170503,0.998479575,0.999239512,112.0121772,1036.034159,1.500444809,0.055998278,0.006181209,4.70E-06,0.00157775,2.40E-06,0.025660132,0.052787842,0.327097448,5.662128713,0,0,0,-8.647841305,981.1293331,4142.782918,0.16158306,0.158708141,0.033109994,0.808304943,0.158466838,0.000241304,0.995388217,0.004611783,0,5.093027587,1.447131041,-0.791684297,-0.791684297,-2.238815338,4145.935852,0,1.956926121
507,325.0039654,-6.690820428,1991.959315,0.657079072,2263.684272,0.003264523,1.039176168,0.158735298,0.033152536,0.808235069,0.158494102,0.000241195,1.908074149,2.00639988,10.98856475,0.995382213,0.004617787,0,55.14401844,55.14401844,48.60653765,0.489056748,0,48.64314367,0.99848052,0.999239815,111.9681731,1033.520892,1.495727335,0.055998278,0.006178867,4.70E-06,0.001580095,2.40E-06,0.025664337,0.052783163,0.327153023,5.662128713,0,0,0,-8.648203203,981.2693533,4142.775876,0.161501963,0.158735298,0.033152536,0.808235069,0.158494102,0.000241195,0.995382213,0.004617787,0,5.091716091,1.447799498,-0.791015086,-0.791015086,-2.238814584,4145.927548,0,1.957382775
508,324.5357516,-6.690725215,1991.215022,0.657067476,2259.332712,0.003263326,1.038929925,0.158762623,0.033195198,0.808164905,0.158521537,0.000241086,1.905673811,2.004071429,10.990591,0.99537621,0.00462379,0,55.17477649,55.17477649,48.63271407,0.490003446,0,48.66932463,0.998481466,0.999240119,111.9242168,1031.012706,1.491021278,0.055998278,0.006176523,4.70E-06,0.001582442,2.41E-06,0.025668546,0.052778481,0.327208652,5.662128713,0,0,0,-8.648565101,981.4094483,4142.768808,0.161420865,0.158762623,0.033195198,0.808164905,0.158521537,0.000241086,0.99537621,0.00462379,0,5.090397775,1.448468558,-0.790345276,-0.790345276,-2.238813834,4145.919213,0,1.957839886
